,userId,movieId
413,414,"[1, 3, 11, 17, 21, 32, 34, 39, 47, 50, 62, 72, 94, 101, 104, 110, 111, 125, 141, 144, 147, 150, 151, 157, 162, 163, 175, 176, 180, 188, 209, 215, 222, 223, 224, 233, 235, 242, 247, 249, 251, 260, 261, 262, 266, 267, 280, 290, 293, 296, 300, 308, 318, 319, 322, 337, 342, 345, 348, 353, 356, 357, 364, 367, 368, 372, 373, 377, 380, 412, 417, 428, 431, 441, 457, 471, 474, 475, 477, 480, 482, 490, 491, 493, 494, 497, 508, 524, 527, 529, 537, 538, 541, 543, 551, 553, 555, 562, 574, 588, 589, 590, 592, 593, 594, 596, 599, 608, 610, 616, 628, 648, 661, 671, 700, 708, 720, 735, 741, 745, 750, 778, 780, 799, 848, 852, 858, 866, 899, 900, 902, 903, 904, 908, 909, 910, 912, 913, 915, 916, 919, 923, 924, 933, 951, 953, 968, 969, 973, 991, 994, 1012, 1022, 1023, 1024, 1025, 1027, 1028, 1029, 1032, 1035, 1036, 1050, 1059, 1060, 1073, 1079, 1080, 1089, 1090, 1092, 1095, 1097, 1100, 1101, 1103, 1104, 1120, 1121, 1129, 1136, 1148, 1172, 1178, 1188, 1193, 1196, 1197, 1198, 1199, 1200, 1201, 1204, 1206, 1207, 1208, 1210, 1213, 1214, 1215, 1217, 1218, 1220, 1221, 1222, 1223, 1224, 1225, 1228, 1231, 1233, 1234, 1235, 1240, 1242, 1243, 1246, 1247, 1249, 1250, 1252, 1257, 1259, 1261, 1262, 1263, 1265, 1266, 1267, 1268, 1270, 1272, 1274, 1275, 1276, 1277, 1278, 1282, 1285, 1290, 1291, 1297, 1298, 1299, 1302, 1303, 1304, 1307, 1339, 1343, 1344, 1357, 1358, 1370, 1374, 1377, 1378, 1387, 1391, 1393, 1394, 1396, 1405, 1407, 1408, 1442, 1476, 1484, 1498, 1500, 1517, 1527, 1542, 1569, 1580, 1587, 1589, 1594, 1610, 1617, 1625, 1635, 1639, 1641, 1653, 1656, 1663, 1673, 1674, 1676, 1682, 1689, 1704, 1711, 1717, 1719, 1721, 1732, 1735, 1747, 1748, 1777, 1784, 1785, 1799, 1805, 1812, 1836, 1840, 1845, 1884, 1885, 1895, 1907, 1914, 1917, 1921, 1923, 1944, 1945, 1947, 1950, 1952, 1953, 1954, 1961, 1965, 1966, 1967, 1968, 1994, 1997, 2003, 2005, 2010, 2018, 2019, 2020, 2021, 2025, 2028, 2033, 2060, 2067, 2076, 2077, 2078, 2080, 2081, 2083, 2085, 2087, 2089, 2090, 2096, 2110, 2114, 2115, 2116, 2133, 2134, 2137, 2138, 2139, 2140, 2141, 2143, 2144, 2145, 2146, 2161, 2174, 2182, 2193, 2194, 2236, 2248, 2261, 2268, 2275, 2278, 2289, 2291, 2294, 2300, 2302, 2313, 2318, 2321, 2325, 2329, 2335, 2348, 2353, 2355, 2371, 2395, 2396, 2398, 2401, 2403, 2406, 2407, 2409, 2414, 2416, 2420, 2425, 2427, 2443, 2447, 2455, 2457, 2470, 2472, 2474, 2476, 2501, 2502, 2542, 2571, 2572, 2580, 2599, 2600, 2607, 2628, 2657, 2671, 2683, 2686, 2692, 2700, 2706, 2712, 2716, 2718, 2726, 2730, 2736, 2745, 2746, 2751, 2761, 2769, 2791, 2797, 2804, 2819, 2836, 2858, 2872, 2877, 2883, 2889, 2890, 2908, 2912, 2915, 2916, 2918, 2921, 2922, 2928, 2940, 2944, 2951, 2959, 2968, 2985, 2987, 2997, 3000, 3006, 3008, 3019, 3020, 3033, 3034, 3037, 3039, 3040, 3053, 3060, 3066, 3070, 3071, 3078, 3081, 3087, 3098, 3100, 3101, 3104, 3107, 3111, 3114, 3117, 3142, 3145, 3147, 3148, 3157, 3160, 3168, 3169, 3175, 3178, 3181, 3189, 3198, 3210, 3252, 3255, 3259, 3261, 3267, 3271, 3275, 3296, 3298, 3300, 3301, 3308, 3317, 3328, 3347, 3359, 3360, 3361, 3362, 3363, 3365, 3378, 3385, 3396, 3397, 3418, 3421, 3424, 3441, 3448, 3450, 3471, 3479, 3480, 3481, 3489, 3499, 3504, 3505, 3507, 3508, 3510, 3512, 3526, 3527, 3535, 3536, 3543, 3552, 3556, 3566, 3578, 3599, 3606, 3617, 3623, 3654, 3671, 3675, 3686, 3698, 3702, 3703, 3725, 3735, 3740, 3745, 3751, 3783, 3784, 3788, 3790, 3791, 3793, 3823, 3836, 3852, 3861, 3862, 3882, 3897, 3900, 3910, 3915, 3916, 3949, 3950, 3951, 3952, 3967, 3969, 3977, 3983, 3993, 3994, 3996, 3998, 4002, 4007, 4008, 4011, 4014, 4016, 4017, 4019, 4022, 4027, 4029, 4033, 4034, 4067, 4085, 4103, 4117, 4128, 4144, 4147, 4167, 4168, 4175, 4220, 4223, 4226, 4232, 4235, 4239, 4246, 4248, 4262, 4275, 4280, 4304, 4306, 4308, 4310, 4312, 4321, 4322, 4327, 4329, 4333, 4334, 4344, 4351, 4359, 4361, 4370, 4372, 4378, 4380, 4387, 4446, 4448, 4450, 4451, 4458, 4467, 4475, 4478, 4488, 4499, 4546, 4553, 4571, 4583, 4595, 4600, 4617, 4623, 4641, 4642, 4643, 4654, 4679, 4681, 4688, 4718, 4745, 4765, 4771, 4776, 4816, 4846, 4848, 4865, 4873, 4878, 4880, 4881, 4886, 4888, 4889, 4890, 4900, 4902, 4903, 4951, 4954, 4963, 4965, 4967, 4973, 4975, 4979, 4993, 4994, 4995, 5009, 5010, 5013, 5015, 5016, 5023, 5026, 5039, 5049, 5060, 5064, 5066, 5068, 5071, 5072, 5073, 5074, 5075, 5108, 5134, 5135, 5137, 5139, 5146, 5151, 5178, 5219, 5222, 5225, 5237, 5240, 5254, 5266, 5267, 5285, 5291, 5292, 5293, 5298, 5299, 5303, 5316, 5322, 5325, 5328, 5349, 5363, 5364, 5377, 5378, 5379, 5380, 5391, 5400, 5416, 5418, 5419, 5421, 5422, 5425, 5444, 5445, 5446, 5460, 5463, 5464, 5478, 5479, 5483, 5485, 5500, 5505, 5521, 5553, 5563, 5568, 5577, 5589, 5611, 5617, 5618, 5625, 5633, 5650, 5663, 5666, 5669, 5673, 5679, 5680, 5685, 5688, 5785, 5792, 5809, 5810, 5812, 5817, 5829, 5876, 5878, 5881, 5896, 5902, 5903, 5945, 5949, 5952, 5954, 5955, 5956, 5968, 5971, 5989, 5991, 5992, 5993, 5994, 5995, 6002, 6003, 6016, 6022, 6027, 6093, 6116, 6159, 6162, 6185, 6188, 6195, 6197, 6216, 6218, 6268, 6269, 6283, 6286, 6288, 6296, 6297, 6299, 6301, 6306, 6322, 6323, 6331, 6333, 6334, 6335, 6337, 6339, 6365, 6367, 6368, 6370, 6377, 6378, 6380, 6385, 6442, 6502, 6503, 6534, 6536, 6538, 6539, 6542, 6552, 6565, 6567, 6582, 6593, 6598, 6617, 6620, 6636, 6689, 6708, 6709, 6710, 6711, 6713, 6753, 6755, 6764, 6773, 6780, 6787, 6796, 6807, 6816, 6820, 6832, 6851, 6863, 6867, 6870, 6873, 6874, 6881, 6890, 6932, 6934, 6942, 6947, 6953, 6954, 6957, 6974, 7027, 7033, 7034, 7076, 7090, 7104, 7137, 7139, 7143, 7147, 7151, 7153, 7156, 7162, 7163, 7176, 7193, 7236, 7248, 7251, 7254, 7265, 7285, 7293, 7318, 7323, 7346, 7347, 7348, 7361, 7364, 7367, 7371, 7373, 7376, 7438, 7451, 7458, 7482, 7884, 7980, 7981, 8119, 8360, 8364, 8370, 8376, 8464, 8528, 8529, 8533, 8587, 8622, 8636, 8638, 8644, 8645, 8665, 8783, 8784, 8798, 8807, 8833, 8873, 8874, 8880, 8910, 8914, 8915, 8917, 8919, 8937, 8949, 8950, 8952, 8954, 8958, 8961, 8970, 8981, 25834, 26704, 27611, 27660, 27706, 27773, 27801, 27808, 27821, 27831, 27846, 27873, 27879, 27904, 30707, 30749, 30810, 30812, 30820, 30822, 30848, 30850, 31101, 31685, 32031, 32587, 33004, 33162, 33166, 33437, 33493, 33660, 33672, 33677, 33679, 33794, 33838, 34048, 34072, 34153, 34319, 34326, 34405, 34534, 34536, 35836, 35957, 36517, 36527, 36529, 36535, 36708, 37240, 37727, 37731, 37733, 37739, 37741, 38038, 38061, 38886, 39183, 39231, 39234, 39292, 39381, 39427, 39444, 40278, 40583, 40614, 40629, 40815, 40819, 40959, 41527, 41566, 41569, 41571, 41997, 42602, 42728, 43917, 43936, 44191, 44195, 44199, 44204, 44665, 44694, 44709, 44761, 44864, 45062, 45186, 45210, 45440, 45499, 45720, 45722, 45728, 45950, 46347, 46530, 46559, 46578, 46723, 46850, 46965, 46976, 47099, 47423, 47610, 47629, 47894, 47970, 48043, 48142, 48304, 48326, 48394, 48516, 48738, 48774, 48780, 48783, 49132, 49272, 49280, 49396, 49530, 49651, 49793, 49822, 49910, 50068, 50442, 50872, 51080, 51091, 51255, 51540, 51662, 51694, 51931, 51935, 52241, 52281, 52299, 52375, 52604, 52668, 52712, 52784, 52973, 52975, 53123, 53447, 53519, 53894, 53972, 53996, 54001, 54190, 54259, 54272, 54281, 54286, 54503, 54736, 54881, 54997, 55052, 55080, 55094, 55118, 55247, 55269, 55272, 55276, 55290, 55444, 55765, 55820, 55830, 55872, 55995, 56174, 56367, 56379, 56757, 56782, 56788, 56908, 56921, 57669, 58047, 58103, 58154, 58162, 58295, 58559, 58876, 58879, 58998, 59141, 59315, 59369, 59784, 60040, 60069, 60128, 60684, 61024, 61132, 61240, 61323, 61406, 62155, 62374, 62434, 63082, 63113, 63131, 63876, 64614, 64620, 64839, 64957, 65130, 66509, 66665, 66934, 67087, 67255, 67734, 67997, 68073, 68135, 68157, 68159, 68205, 68237, 68358, 68659, 68932, 68954, 69122, 69481, 69757, 69844, 69951, 70286, 70862, 71282, 71464, 71518, 71535, 71579, 71745, 72011, 72226, 72605, 72733, 72998, 73017, 76077, 76093, 76251, 76763, 77364, 77455, 77561, 78499, 78574, 79091, 79132, 79592, 79702, 80126, 80463, 80549, 80586, 80969, 81564, 81591, 81782, 81834, 81845, 81932, 82169, 82459, 82461, 84152, 84944, 84954, 85414, 85510, 85774, 85881, 86190, 86882, 87192, 87232, 87304, 87306, 88125, 88129, 88140, 88163, 88405, 88744, 89470, 89492, 89745, 89804, 89864, 89904, 90405, 90603, 91077, 91500, 91529, 91542, 91658, 91690, 93840, 94959, 95088, 95135, 95309, 95510, 95558, 96079, 96488, 96588, 96610, 96728, 96737, 96821, 97304, 97306, 97921, 97923, 98961, 99112, 99114, 102445, 103048, 103341, 104374, 104841, 105504, 106766, 106782, 106916, 106918, 106920, 107406, 108932, 109374, 109487, 109848, 111759, 111921, 112183, 112552, 112556, 112623, 112852, 112940, 114662, 115149, 115210, 115617, 115713, 115828, 116797, 117529, 119145, 122882, 122886, 122900, 122904, 122906, 122916, 122918, 122922, 122926, 127108, 127130, 128360, 133771, 134130, 134853, 137857, 139385, 139644, 140174, 140715, 140928, 142488, 143355, 143385, 148626, 150548, 152081, 152970, 154358, 157699, 158238, 159717, 160980, 161131, 161582, 162578, 163645, 164179, 165549, 166024, 166528, 166568, 166635, 166643, 167570, 168252, 168326, 168612, 169992, 170705, 171763, 171765, 173197, 173205, 173209, 174055, 175569, 176371, 176423, 176751, 177593, 177615, 178061, 179817, 179819, 180031, 180045, 180497, 180985, 187595]"
414,415,"[47, 50, 111, 141, 150, 175, 223, 260, 296, 318, 356, 377, 457, 480, 588, 593, 608, 750, 858, 903, 904, 908, 909, 922, 928, 930, 971, 1021, 1193, 1197, 1198, 1201, 1203, 1213, 1221, 1234, 1252, 1258, 1276, 1393, 1517, 1580, 1687, 2186, 2291, 2329, 2539, 2571, 2686, 2762, 2764, 2858, 2959, 2997, 3147, 3148, 3362, 3468, 3507, 3717, 3730, 4027, 4226, 4321, 4499, 4958, 5266, 5308, 5693, 5782, 6016, 6957, 7156, 7361, 32587, 33679, 44195, 48516, 58559, 63082, 79132, 86345, 92535, 99114]"
415,416,"[247, 296, 327, 509, 527, 608, 750, 1199, 1206, 1219, 1296, 2858, 2959, 2997, 3677, 4848, 4967, 4973, 4979, 5303, 5617, 5902, 5951, 6874, 7323, 8959, 26810, 46976]"
416,417,"[47, 288, 296, 318, 356, 593, 778, 858, 1089, 1193, 1206, 1213, 1221, 1258, 1625, 1682, 1704, 1732, 2329, 2571, 2712, 2762, 2858, 2959, 3578, 3949, 4226, 4306, 4878, 4896, 4975, 4993, 4995, 5952, 6016, 6874, 7153, 7254, 27773, 47099, 48394, 49530, 55247, 58559, 68157, 74458, 78349, 79132, 79357, 81845, 84152, 92259, 97938, 106489, 106782, 106920, 109487, 110102, 112552, 115713, 122904]"
417,418,"[50, 111, 296, 318, 356, 500, 527, 593, 778, 1036, 1080, 1136, 1206, 1207, 1219, 1220, 1222, 1246, 1247, 1259, 1270, 1276, 1370, 1682, 1704, 1721, 2005, 2012, 2144, 2918, 2959, 3147, 4226, 4571, 4878, 4993, 5816, 5952, 6711, 6807, 6863, 7153, 7254, 7361, 8368, 46578, 54001, 63082, 64957, 74458, 79132, 80463, 81845, 85414, 88125, 88129, 90374, 91500, 96821, 98809, 102407, 102903, 104374, 106487, 106766, 112556, 116797, 117176, 127108, 137337, 140174, 156387]"
418,419,"[10, 47, 50, 104, 110, 111, 175, 292, 296, 318, 319, 356, 377, 480, 493, 527, 778, 780, 858, 1036, 1089, 1090, 1206, 1213, 1221, 1222, 1240, 1262, 1350, 1407, 1412, 1573, 1876, 1917, 2028, 2329, 2502, 2542, 2571, 2694, 2700, 2706, 2710, 2722, 2762, 2858, 2959, 2986, 3147, 3285, 3535, 3578, 3752, 3753, 3755, 3863, 4022, 4262, 4310, 4326, 4816, 4878, 4958, 4995, 5010, 5266, 5502, 5669, 6058, 6213, 6287, 6365, 6373, 6502, 6880, 7022, 7256, 7458, 8361, 8464, 8622, 8641, 8644, 27704, 27822, 31410, 33794, 34048, 34319, 37240, 41997, 46970, 46976, 48780, 50851, 52245, 53894, 55765, 56174, 57368, 58156, 58559, 60756, 64197, 64614, 64969, 67997, 68157, 69860, 71131, 71282, 71379, 71462, 72378, 74750, 79592, 79677, 81417, 86668, 89580, 90943, 96110, 97866, 98809, 98961]"
419,420,"[1, 32, 73, 296, 318, 356, 364, 480, 527, 541, 588, 750, 899, 910, 923, 924, 1080, 1131, 1132, 1136, 1161, 1175, 1193, 1203, 1206, 1208, 1270, 1281, 1416, 1517, 1527, 1580, 1721, 1927, 2174, 2186, 2311, 2320, 2329, 2571, 2617, 2657, 2683, 2700, 2716, 2762, 2819, 2858, 2959, 3081, 3147, 3159, 3175, 3307, 3462, 3476, 3545, 3559, 3793, 3917, 4306, 4308, 4816, 4878, 4973, 4993, 5265, 5349, 5608, 5669, 5784, 5902, 5952, 6104, 6287, 6333, 6539, 6807, 6870, 6874, 6934, 6936, 7022, 7147, 7153, 7156, 7361, 7438, 7700, 8337, 8360, 8464, 8577, 8622, 8641, 8874, 26693, 31410, 32587, 33004, 33903, 43376, 44191, 44555, 44974, 46578, 46970, 47997, 48385, 48394, 51662, 52245, 53125, 53468, 54259, 54272, 54881, 54995, 56251, 56367, 56757, 57640, 62956]"
420,421,"[73, 318, 527, 593, 904, 909, 912, 953, 1099, 1178, 1193, 1201, 1203, 1206, 1207, 1247, 1287, 2114, 2313, 2324, 2398, 2858, 2966, 3461, 3515, 3949, 4223, 5008, 6777, 39183, 64969, 81845]"
421,422,"[1, 260, 318, 750, 780, 858, 912, 922, 923, 1193, 1213, 1250, 1252, 1265, 1272, 1283, 1387, 1617, 1997, 2070, 2288, 2628, 2669, 2728, 2804, 2959, 3037, 3095, 3365, 3447, 3468, 3671, 3897, 3916, 3980, 4022, 4187, 4190, 4203, 4220, 4802, 4803, 4833, 4835, 4855, 4916, 5004, 5039]"
422,423,"[110, 150, 296, 318, 356, 435, 457, 480, 589, 1278, 1304, 1653, 2194, 2268, 4995, 5445]"
423,424,"[32, 47, 50, 111, 147, 175, 223, 288, 293, 296, 318, 364, 543, 593, 608, 628, 1089, 1092, 1120, 1193, 1207, 1213, 1219, 1252, 1258, 1288, 1343, 1407, 1464, 1597, 1625, 1682, 1704, 1729, 1784, 1805, 1884, 1921, 1923, 1968, 2076, 2160, 2174, 2291, 2329, 2459, 2502, 2505, 2700, 2710, 2797, 2804, 2918, 2959, 3176, 3186, 3261, 3499, 3535, 3911, 3948, 3949, 4226, 4238, 4262, 4450, 4720, 4848, 5388, 5679, 6188, 6290, 6323, 6870, 7347, 8641, 8783, 8950, 27020, 30825, 34323, 37729, 40278, 44191, 48516, 48780, 53127, 54503, 58559, 60756, 66097, 68157, 69122, 74458, 78349, 81591, 91658, 99114, 103235, 104879, 105844, 106100, 106782, 108729, 112515, 115713, 136469]"
424,425,"[6, 32, 34, 47, 50, 58, 70, 110, 141, 145, 159, 161, 165, 172, 196, 208, 231, 253, 273, 292, 293, 296, 316, 318, 337, 344, 345, 356, 368, 377, 428, 431, 441, 457, 468, 480, 509, 527, 589, 590, 592, 593, 597, 648, 724, 733, 778, 780, 782, 785, 858, 861, 1020, 1027, 1036, 1047, 1061, 1079, 1080, 1089, 1097, 1136, 1148, 1183, 1198, 1200, 1214, 1215, 1216, 1221, 1222, 1246, 1249, 1259, 1275, 1291, 1320, 1342, 1357, 1391, 1466, 1517, 1527, 1552, 1580, 1589, 1590, 1610, 1617, 1625, 1641, 1645, 1653, 1676, 1680, 1690, 1704, 1721, 1729, 1784, 1792, 1876, 1917, 1923, 1961, 1968, 2023, 2028, 2115, 2167, 2231, 2288, 2291, 2329, 2335, 2353, 2447, 2502, 2571, 2600, 2617, 2692, 2710, 2722, 2762, 2890, 2916, 2959, 3020, 3052, 3081, 3147, 3176, 3253, 3275, 3408, 3418, 3527, 3578, 3897, 3916, 3948, 3993, 4011, 4019, 4022, 4027, 4033, 4034, 4148, 4226, 4306, 4720, 4886, 4896, 4901, 4963, 4967, 4973, 4993, 4995, 5254, 5299, 5418, 5444, 5445, 5630, 5679, 5816, 5952, 5989, 6016, 6157, 6300, 6323, 6377, 6539, 6754, 6796, 6874, 6934, 6942, 6953, 6979, 7143, 7147, 7153, 7438, 8360, 8368, 8371, 8528, 8644, 8807, 8961, 8970, 30749, 33162, 33166, 33679, 37727, 42728, 43921, 45431, 45517, 46723, 55118, 73323, 76251, 79132]"
425,426,"[2, 31, 150, 296, 318, 337, 339, 356, 364, 471, 480, 500, 539, 588, 595, 597, 1035, 1197, 1441, 2424, 2797, 3247, 3255, 3408, 3751, 3793, 3996, 4022, 4025, 4306, 4886, 4896, 4995, 5014, 5444, 5816, 5989, 6373, 6377, 6593, 7361, 8360, 8368, 8533, 8614, 8961, 30793, 34405, 40815, 45517, 54001, 56367, 60069, 66934, 69844, 72641, 79091, 81834, 88125, 88810, 91325]"
426,427,"[16, 110, 296, 555, 920, 1208, 1247, 1304, 1394, 2076, 2329, 3578, 4226, 4874, 4963, 4975, 4993, 4995, 5010, 5014, 5015, 5064, 5065, 5081, 5127, 5266, 5294, 5325, 5349, 5364, 5378, 5418, 5421, 5445, 5464, 5528, 5785, 5952, 6078]"
427,428,"[69, 180, 223, 253, 260, 296, 337, 353, 541, 551, 741, 919, 1073, 1089, 1120, 1136, 1196, 1200, 1206, 1208, 1210, 1214, 1274, 1333, 1527, 1639, 1645, 1653, 1676, 1682, 1748, 2028, 2174, 2194, 2232, 2291, 2329, 2571, 2628, 2657, 2723, 2762, 2770, 2858, 2890, 2916, 2959, 3052, 3081, 3176, 3740, 3753, 3994, 3996, 4446, 4734, 4745, 4776, 4850, 4878, 4973, 4993, 5010, 5055, 5152, 5377, 5378, 5445, 5528, 5669, 5690, 5952, 6059, 6104, 6188, 6283, 6502, 6754, 6874, 6957, 7153, 7361, 7438, 7439, 8370, 8807, 8810, 8874, 8917, 27846]"
428,429,"[22, 48, 60, 150, 151, 161, 165, 168, 185, 186, 195, 204, 207, 218, 222, 225, 236, 237, 252, 256, 257, 261, 266, 270, 274, 281, 282, 289, 292, 300, 315, 317, 339, 351, 380, 381, 421, 434, 588, 590, 592, 595]"
429,430,"[318, 529, 858, 923, 1210, 1356, 1372, 1374, 1680, 2076, 2321, 2396, 2501, 2571, 2599, 2762, 2858, 2987, 2997, 3174, 3534, 3745, 3751, 3793, 4014, 4027, 4034, 4239, 4306, 5445, 5902, 6333, 6365, 6377, 6503, 60684, 66097]"
430,431,"[543, 555, 1233, 1234, 1278, 1625]"
431,432,"[2, 25, 36, 47, 110, 153, 168, 185, 253, 260, 293, 356, 364, 381, 475, 480, 500, 527, 587, 589, 590, 593, 595, 597, 628, 648, 778, 858, 912, 1092, 1196, 1200, 1206, 1210, 1214, 1221, 1240, 1246, 1387, 1416, 1590, 1610, 1625, 1645, 1653, 1704, 1721, 1801, 1831, 1835, 1873, 1892, 1921, 1961, 1997, 2018, 2232, 2268, 2329, 2396, 2431, 2571, 2572, 2628, 2676, 2712, 2762, 2840, 2858, 2908, 2959, 3147, 3178, 3578, 3707, 3717, 3753, 3793, 3916, 3949, 3980, 3998, 4022, 4023, 4223, 4226, 4235, 4306, 4720, 4865, 4886, 4963, 4973, 4976, 4992, 4993, 4995, 5378, 5418, 5445, 5464, 5532, 5608, 5630, 5891, 5952, 5989, 6016, 6187, 6214, 6333, 6365, 6377, 6378, 6534, 6565, 6934, 7143, 7153, 7158, 7160, 7162, 7254, 7265, 7445, 7458, 8360, 8533, 8588, 8640, 8644, 8919, 8939, 8981, 26322, 27708, 30707, 32587, 33493, 33660, 33893, 34162, 35836, 44191, 45186, 45447, 45503, 46723, 47610, 48394, 48780, 49272, 51662, 54286, 56941, 57274, 58154, 58559, 59315, 59369, 59784, 60040, 60069, 60684, 63082, 64614, 64839, 64983, 66090, 68347, 68954, 69122, 69481, 71379, 71902, 72011, 72641, 72998, 73017, 74458, 77866, 78499, 79132, 80880, 81417, 81562, 81591, 81788, 84189, 84374, 84392, 85885, 86332, 89208, 91630, 91658, 92348, 92391]"
432,433,"[50, 296, 318, 593, 608, 778, 1089, 2329, 2959, 5299, 6016, 6874, 80463, 91529, 164179]"
433,434,"[1, 6, 10, 32, 34, 47, 110, 111, 150, 231, 260, 293, 296, 316, 318, 349, 356, 431, 480, 527, 541, 588, 589, 593, 608, 648, 741, 750, 778, 799, 858, 924, 1036, 1073, 1089, 1090, 1101, 1136, 1193, 1196, 1197, 1200, 1206, 1208, 1210, 1213, 1214, 1222, 1240, 1246, 1258, 1263, 1265, 1270, 1274, 1291, 1387, 1391, 1393, 1466, 1517, 1527, 1580, 1704, 1729, 1732, 1923, 2011, 2012, 2028, 2054, 2115, 2194, 2231, 2278, 2291, 2329, 2395, 2502, 2542, 2571, 2683, 2700, 2716, 2762, 2791, 2858, 2916, 2918, 2959, 3000, 3052, 3107, 3147, 3471, 3527, 3578, 3793, 3948, 3994, 3996, 4011, 4034, 4226, 4262, 4873, 4878, 4886, 4963, 4979, 4993, 4995, 5225, 5349, 5418, 5618, 5669, 5952, 5989, 6016, 6333, 6377, 6502, 6711, 6857, 6863, 6870, 6874, 7143, 7153, 7361, 7438, 8665, 8784, 8873, 8874, 8961, 33166, 33794, 35836, 40815, 41997, 44191, 46578, 48385, 48394, 48516, 48738, 48774, 48780, 49272, 50872, 51255, 51662, 54272, 55118, 55820, 56367, 58559, 59315, 60069, 63082, 64839, 68157, 68237, 68954, 69122, 69481, 70286, 71535, 72226, 72998, 73017, 74452, 74458]"
434,435,"[48, 50, 158, 163, 216, 318, 333, 485, 524, 858, 1193, 1221, 2002, 2023, 2302, 2353, 2694, 2712, 2959, 3082, 3510, 3578, 4011, 4571, 6539, 6874, 7361, 7438, 33794, 34405, 44191, 48516, 48780, 58559, 63082, 68358, 68954, 74458, 79132, 80463, 82459]"
435,436,"[1, 2, 34, 48, 150, 161, 262, 318, 350, 356, 364, 377, 421, 440, 457, 474, 497, 500, 508, 527, 531, 551, 568, 586, 587, 589, 594, 596, 720]"
436,437,"[6, 16, 17, 25, 31, 32, 36, 47, 50, 52, 110, 125, 144, 150, 155, 175, 176, 194, 207, 211, 222, 223, 246, 247, 260, 272, 290, 292, 296, 300, 318, 371, 376, 450, 493, 508, 509, 515, 527, 529, 590, 608, 628, 647, 736, 800, 805, 852, 1090, 1093, 1095, 1120, 1171, 1183, 1197, 1204, 1206, 1208, 1210, 1213, 1225, 1230, 1234, 1242, 1247, 1250, 1265, 1268, 1270, 1291, 1293, 1299, 1307, 1396]"
437,438,"[1, 6, 10, 11, 21, 32, 62, 95, 104, 110, 112, 140, 141, 145, 150, 165, 168, 170, 180, 223, 260, 292, 315, 316, 317, 318, 329, 344, 353, 356, 364, 377, 379, 380, 440, 442, 457, 480, 494, 500, 508, 524, 527, 539, 552, 588, 589, 592, 594, 595, 597, 648, 653, 673, 733, 780, 802, 832, 852, 861, 899, 1022, 1036, 1060, 1061, 1100, 1101, 1196, 1210, 1240, 1265, 1267, 1270, 1275, 1287, 1302, 1356, 1370, 1393, 1396, 1408, 1429, 1476, 1479, 1485, 1488, 1500, 1517, 1527, 1552, 1573, 1580, 1584, 1597, 1608, 1616, 1617, 1639, 1653, 1675, 1676, 1682, 1704, 1722, 1784, 1858, 1911, 1912, 1918, 1954, 2001, 2002, 2006, 2011, 2028, 2058, 2081, 2167, 2194, 2278, 2302, 2321, 2335, 2353, 2355, 2420, 2424, 2490, 2501, 2502, 2571, 2605, 2617, 2640, 2641, 2681, 2683, 2687, 2694, 2700, 2706, 2762, 2763, 2797, 2879, 2880, 2918, 2959, 3000, 3033, 3052, 3090, 3098, 3103, 3107, 3114, 3156, 3173, 3175, 3213, 3255, 3270, 3275, 3300, 3317, 3354, 3360, 3408, 3421, 3489, 3510, 3555, 3578, 3623, 3635, 3717, 3744, 3752, 3753, 3785, 3793, 3852, 3861, 3865, 3896, 3897, 3898, 3916, 3948, 3972, 3994, 3996, 4006, 4011, 4018, 4019, 4022, 4023, 4025, 4033, 4052, 4084, 4085, 4167, 4223, 4226, 4270, 4299, 4306, 4308, 4310, 4344, 4446, 4447, 4448, 4453, 4487, 4623, 4700, 4701, 4718, 4721, 4734, 4736, 4743, 4823, 4846, 4886, 4889, 4896, 4901, 4963, 4974, 4975, 4995, 5010, 5026, 5055, 5152, 5218, 5254, 5267, 5324, 5349, 5378, 5401, 5409, 5414, 5418, 5481, 5574, 5580, 5669, 5792, 5810, 5816, 5882, 5902, 5903, 5943, 5952, 5957, 5989, 6155, 6157, 6188, 6218, 6264, 6265, 6266, 6283, 6322, 6333, 6365, 6377, 6378, 6536, 6537, 6539, 6548, 6549, 6565, 6586, 6595, 6617, 6618, 6708, 6711, 6721, 6764, 6863, 6874, 6879, 6934, 6936, 6942, 6957, 6992, 7017, 7090, 7143, 7147, 7153, 7169, 7254, 7255, 7263, 7361, 7366, 7380, 7438, 7439, 7445, 7451, 7482, 8183, 8360, 8361, 8368, 8464, 8528, 8581, 8622, 8636, 8643, 8644, 8665, 8864, 8866, 8908, 8949, 8961, 8966, 8968, 8970, 8972, 26865, 27801, 27808, 27831, 30707, 31225, 31420, 31658, 31685, 31878, 32587, 32596, 33154, 33166, 33493, 33794, 34162, 34319, 34338, 34405, 36519, 36525, 37830, 40583, 40815, 40819, 44191, 44665, 45186, 45431, 46965, 46976, 47044, 48516, 48780, 49272, 51662]"
438,439,"[110, 318, 356, 527, 589, 1036, 1198, 1240, 2028, 2355, 2571, 4022, 4993, 5952, 7153, 8961, 78499, 96606, 98809]"
439,440,"[29, 193, 307, 541, 671, 924, 1199, 1214, 1235, 1378, 1653, 1748, 1921, 1960, 2359, 2707, 3174, 3363, 3471, 4361, 4878, 6502, 6774, 7361, 8690, 48774, 60069]"
